date,open,high,low,close,volume,turnover,r_1,r_5,r_10,rsi_5,rsi_14,K,D,J
2010-11-15,0.5454090405208939,0.5199523772723712,0.5101143793716382,0.5390463973304245,-0.21839895085981456,-0.036809714099840206,-0.3944656389928298,-1.8729887180556106,-1.6147377445008864,-1.8818891625022163,-0.8678821097019259,-1.2838458089841291,-0.9548111610391558,-1.4177729774096899
2010-11-16,0.5422168638199237,0.5260940119773262,0.5167758048343701,0.4783263600104961,-0.26126215062597674,-0.08491528251702116,-0.8273478434972097,-2.2896706247108076,-1.6930651363432634,-1.9848807387055936,-1.095741947544382,-1.4673886963247396,-1.191538510126108,-1.504948039607981
2010-11-17,0.433682855986934,0.4493235781653951,0.4068622846993006,0.3600820768085313,-0.2903489440059511,-0.1175595259848495,-1.6342365122582023,-2.678730544011692,-1.9419363555677311,-2.132223737181027,-1.4808751303772951,-1.652886606020223,-1.4195102088655405,-1.6060492617794535
2010-11-18,0.36983932196752795,0.3449157881811675,0.3802165828483739,0.3760610339979863,-0.36387454201884795,-0.20007764653859755,0.21670272699810605,-2.651348922817389,-1.9036140913134274,-1.9103471682164352,-1.3743644351275026,-1.6791216969577116,-1.581413192033253,-1.4709063317479292
2010-11-19,0.38899238217334986,0.36026987494355356,0.3968701465052029,0.4176063226905683,-0.3382934122556483,-0.17136782564968048,0.5794342910123356,-0.8971224312963686,-1.744236035229204,-1.3142959438232809,-1.0963366305761295,-1.5978889693242948,-1.658627103824722,-1.2225756316119798
2010-11-22,0.36345496856558807,0.40633213523071265,0.42351584835612965,0.43358527988002327,-0.32390611373396544,-0.15522089361593167,0.21186056128927094,-0.6439596794049279,-1.6965078473109323,-1.0806310975616078,-0.989141421733538,-1.5057635143923715,-1.6752621134836116,-1.0226997375809734
2010-11-23,0.433682855986934,0.3756239617059401,0.3602323064601792,0.3345157453054032,-0.34901904254608485,-0.18340525040025418,-1.3934338370911685,-0.8869016752730132,-2.1191755168541495,-1.5273445265653782,-1.3510375072029681,-1.6364537218941453,-1.7357778576333038,-1.209299157086152
2010-11-24,0.31238014135006237,0.3510574228861219,0.3602323064601792,0.4016273655011139,-0.37645059515821294,-0.2141918094572375,0.9585921625206365,0.23317677501523174,-1.7231653165468177,-0.6568412230929703,-0.9075055143150871,-1.5335996864168113,-1.7372233129866967,-1.005886131354523
2010-11-25,0.41133761908014194,0.41247376993566703,0.4734765393266156,0.4463684456315862,-0.3328344885383169,-0.1652412501769934,0.6189212217630197,0.4102912492869845,-1.6007602370183223,-0.17075735606396475,-0.6304404132467691,-0.9844781724325261,-1.5305146503329665,-0.16703432394740678
2010-11-26,0.4528359161927553,0.3940488658208033,0.4568229756697865,0.4144105312526774,-0.39313242376972585,-0.23291390328067474,-0.45570330039339224,-0.04599002435191856,-0.6546727252909541,-0.44452203732596307,-0.7665987468581488,-0.7837789280553801,-1.3168064155061556,-0.019676365569182196
2010-11-29,0.41452979578111215,0.3725531443534629,0.4335079865502261,0.4016273655011139,-0.4167022036986289,-0.2593663768975147,-0.1917027454742329,-0.22078240866105162,-0.5961863599895859,-0.5585100554080104,-0.8219445131605647,-0.5189461872700375,-1.074177148231762,0.22014553495537897
2010-11-30,0.3985689122762605,0.3633406922960307,0.33025589187788734,0.3313199538675123,-0.34811567234336255,-0.1823913938209466,-1.0040239102351673,-0.04660609031151726,-0.648015955579267,-1.0934482643676215,-1.114755193344552,-0.620133901474166,-0.9506924913158611,-0.12065642300875004
2010-12-01,0.36664714526655773,0.31113679730391725,0.37688587011700764,0.3281241624296214,-0.44058228010168937,-0.28616709769022164,-0.058509557107034836,-0.478708721431358,-0.17778397505787114,-1.1150800518890331,-1.1277210687554111,-0.7115994080055965,-0.9029607323140205,-0.3550786797041519
2010-12-02,0.36664714526655773,0.33263251877125816,0.39353943377383666,0.37286524256009485,-0.3979148093467089,-0.23828119685245608,0.6365595480929661,-0.47134623629851574,-0.053388089138918945,-0.32572082839009353,-0.792844579234483,-0.4364779868250479,-0.767091372243816,0.027971465498069868
2010-12-03,0.3726778707387561,0.32930856802289593,0.3828242538754904,0.3628558950392366,-0.4602480729794142,-0.30823810848546185,-0.15494040840219178,-0.342165885975997,-0.2712907791659488,-0.447535310725082,-0.8411264538885139,-0.3282546923213419,-0.6355828243785299,0.08867887551358118
2010-12-06,0.3823222688282228,0.32930856802289593,0.36605266794731367,0.34354525673493297,-0.4431867756290377,-0.2890901351318175,-0.28859519866590627,-0.3838223640861078,-0.4183655573138149,-0.6916150476128587,-0.9369695588065619,-0.4011688253668457,-0.5754858596503182,-0.12360669875587746
2010-12-07,0.33731507774404285,0.3138456682621926,0.3626983507616783,0.3596374553218521,-0.43463949596095136,-0.2794974834143295,0.21976622478131055,0.1524484696997182,0.06997414794100827,-0.3288067176122268,-0.8020324134268421,-0.3288924173572032,-0.508086997253875,-0.059518501991886644
2010-12-08,0.36946307137560036,0.3416788878314595,0.4096587913605721,0.3725112141913879,-0.411093896099611,-0.2530721471997558,0.17224607694262292,0.254305406550403,-0.1635677544034708,-0.0383452190156639,-0.6913421621989332,-0.10454678981917821,-0.37830913547901174,0.23095629795446018
2010-12-09,0.3598186732861331,0.3695121074007258,0.4063044741749385,0.40147717164784286,-0.34276892686804533,-0.17639071651091576,0.4008359352730955,0.15150110704458358,-0.22759205993839762,0.5360554370611738,-0.44242944809959034,0.4376279139327039,-0.08674547600066955,0.9583816077487858
2010-12-10,0.3726778707387561,0.3695121074007258,0.43313901166002017,0.4207878099521465,-0.38300785526588826,-0.22155105296821892,0.2601988255237488,0.3352007881497887,-0.012645771596762077,0.8521955371442488,-0.2788079077617388,1.011446440876113,0.32464276140926,1.6097710085440673
2010-12-13,0.4176850618229355,0.45919692601280687,0.480099452258914,0.5141225617562798,-0.24954117951869542,-0.07176078213923454,1.2951483600956062,1.0461671946973585,0.4390888927213267,1.6880394754834303,0.4153564751380683,1.4120062660927544,0.7503893315823508,1.9047665540364074
2010-12-14,0.5269882401702299,0.48703014558207325,0.5639573818997978,0.5141225617562798,-0.3142820294499839,-0.1444197390707388,-0.012224107347378926,0.9391045163735113,0.7590673916498469,1.6880394754834303,0.4153564751380683,1.5080455618958912,1.070541485622552,1.724152263939891
2010-12-16,0.5141290427176075,0.4530117661085254,0.5136426241152675,0.4626275262781378,-0.3636537117946726,-0.19982980775111542,-0.7096268154974582,0.534082439808011,0.5487460408464053,0.460929448393624,0.01421319505843683,1.2587168360429466,1.1896826086318928,1.0977795301759758
2010-12-17,0.4787662497228948,0.4406414462999623,0.5371228444147145,0.4980303631693606,-0.40579179739190063,-0.24712157716462366,0.4761709061817597,0.5676852946755545,0.49873599489277026,0.8889641330762948,0.2762654106726789,1.3079291950746532,1.2877216490970742,1.081313231254029
2010-12-20,0.5109142433544518,0.5241411050077623,0.4968710381870908,0.5141225617562798,-0.2606216379077174,-0.08419643211484872,0.2069667581811146,0.5438078473281481,0.613454924631023,1.0631897502091563,0.3929250721897837,1.265069342214132,1.3368718389858913,0.9405956010394929
2010-12-21,0.5173438420807621,0.4746598257735102,0.5304142100434444,0.5173410014736626,-0.3638517292765343,-0.20005204369181662,0.03136356191199391,-0.007429711245522357,0.7162043090977027,1.1012914903605933,0.4171486168790495,1.188911262787127,1.3408364034458382,0.7866429754625304
2010-12-22,0.5173438420807621,0.4808449856777917,0.5471857959716211,0.4851566042998248,-0.38542918678144905,-0.22426852458764845,-0.44760322380807777,-0.19755037435992578,0.5029420990726869,0.24523107626676877,0.13186635042465705,0.9396810919009362,1.2492230725773548,0.40337053826825836
2010-12-23,0.4884106478123615,0.4406414462999623,0.480099452258914,0.4207878099521465,-0.3973182525369833,-0.23761167837083186,-0.8930372852216796,-0.2782022598533913,0.16802987446685227,-0.7759396999400031,-0.37329704219351906,0.2533896519664551,0.9285989162752414,-0.5732442128190954
2010-12-24,0.4112554630966246,0.354049207640022,0.3828242538754904,0.3596374553218521,-0.42298725093855816,-0.2664201146411983,-0.8687784825686475,-0.8486590131523007,-0.21772543312379927,-1.30227632903908,-0.7771517697411666,-0.33770166068931906,0.49130461841235856,-1.2286557237456486
2010-12-27,0.3533890745598216,0.360234367544303,0.3526353992047728,0.30170554040894165,-0.4091385202431426,-0.25087761978328177,-0.8423399366523793,-1.2812381541120312,-0.542871122772734,-1.6188818555449824,-1.1064960655799643,-0.8987178876205695,-0.012395675282068733,-1.7485384461036477
2010-12-28,0.2923078866598634,0.2612718090758007,0.30232064142024306,0.25342894464818305,-0.41851048414409087,-0.2613958184502028,-0.7193788156654939,-1.58365154678738,-1.1047757215895155,-1.808113909379451,-1.3499639511157955,-1.2773578862232247,-0.4913937557198599,-1.9391629767595402
2010-12-29,0.24730069557568346,0.24580890931509639,0.29561200704897234,0.2984871006915577,-0.4602877541974323,-0.30828264290096646,0.6602556765662192,-1.1406015527366393,-0.9206812824761881,-0.9192313890340262,-0.9211837135869063,-1.3097956004739388,-0.8229934305167479,-1.6206009427468502
2010-12-30,0.2987374853861744,0.2705495489322225,0.32580086171968936,0.2984871006915577,-0.462120056388586,-0.31033904417054875,-0.012224107347378926,-0.7736654239581376,-0.7227789950275658,-0.9192313890340262,-0.9211837135869063,-1.3314207433077483,-1.0522382944958018,-1.3988001470794538
2010-12-31,0.3051670841124859,0.38497500716142913,0.3291551789053253,0.4272246893869144,-0.3201606356613992,-0.15101732615811606,1.8758556254227972,0.3959847260376226,-0.33061175021145706,0.7436929231489389,0.12240827590504963,-0.6755135430233731,-0.9570106189100439,-0.2220009613283017
2011-01-04,0.4659070522702718,0.4375488663478221,0.5169969413009029,0.4722828454302885,-0.3660485603790932,-0.2025175574537772,0.6174326714585137,1.0634031855988497,-0.21060273161048823,1.0601976251293126,0.41318610685476725,-0.016560135920744668,-0.6443158718015268,0.7101296541713209
2011-01-05,0.47233665099658273,0.4932153054863547,0.5069339897439968,0.4948119234519761,-0.30155220259523796,-0.13013299519625846,0.29749105995390324,1.5449270532846986,-0.13160003811297566,1.2081049617490616,0.5532000285443555,0.48252516601392437,-0.24710360565627246,1.2312693066831746
2011-01-06,0.5012698452649845,0.4622895059649471,0.5136426241152675,0.47871972486505693,-0.39501520185191674,-0.2350269538774877,-0.23166720632296325,1.126517689349704,-0.06623041825766832,0.91332003742321,0.42640044823714784,0.7393080942844157,0.11481732340099998,1.3178108882391653
2011-01-07,0.4787662497228948,0.4344562863956808,0.4968710381870908,0.44331688797383356,-0.4245050395366283,-0.26812353584273263,-0.4977927608445279,0.9000435083501785,0.055544607205583636,0.3014564567861566,0.15228011624891535,0.7434273791556382,0.3576558153743834,1.0460050849822708
2011-01-10,0.4337590586387143,0.4189933866349775,0.4700365007020085,0.4143509305173786,-0.43874311249849557,-0.28410299133678163,-0.41463078427306976,-0.10491139087068889,0.19686005097011436,-0.13204897249458367,-0.0627239239970213,0.6094804776350647,0.46889075633250965,0.6550648661274158
2011-01-11,0.4016110650071573,0.38806758711356987,0.4398476460312909,0.417569370234762,-0.4492858666350918,-0.2959351733295017,0.03296453080659173,-0.35452122811690995,0.4723476523048204,-0.0746756454381244,-0.03666889162931783,0.5353706645585378,0.515019788817253,0.45653284733847965
2011-01-12,0.42411466054924757,0.3695121074007258,0.3995958398036672,0.38860341277830707,-0.4445858372167955,-0.2906603084575818,-0.4184405516285793,-0.658171829044697,0.5689666672688433,-0.5382123569707453,-0.2600458206156066,0.2694054046165581,0.4451870589268822,0.015331286310578025
2011-01-13,0.3983962656440021,0.34786404773574,0.4230760601031147,0.37572965390877183,-0.47352660026016796,-0.3231406613995812,-0.19470836860075796,-0.6425735561684564,0.3021015832610095,-0.726237270923334,-0.3583422475385779,0.01455669188362083,0.3022506551340823,-0.31980897934530006
2011-01-14,0.3501742751966653,0.32312340811861495,0.37611561950421973,0.340326817017549,-0.4634247869270546,-0.31180334932104364,-0.5164684782867178,-0.6505189835596914,0.14546182225802223,-1.1649355947465627,-0.6215158547819035,-0.5557938734125367,-0.008741196520900349,-1.0801087885087663
2011-01-17,0.3083818834756416,0.31075308831005133,0.3392181304622302,0.29526866097417437,-0.43993514665064504,-0.28544081680885736,-0.662588234542755,-0.7557257193020819,-0.5959574238616109,-1.5404925425158875,-0.9263768410025633,-1.0067815310613104,-0.38662814794395134,-1.5291790128103475
2011-01-18,0.27623388984408465,0.2581792291236594,0.3157379101627839,0.2888317815394065,-0.4728524513407812,-0.3223840609324708,-0.10674507538197094,-0.8139238141254949,-0.8004890314176888,-1.586219624635572,-0.968499583311661,-1.2141190969642026,-0.7169657891813598,-1.5551356715584226
2011-01-19,0.27623388984408465,0.30456792840577035,0.3325094960909607,0.34676369645231747,-0.4484696022471847,-0.29501907601121485,0.8405781172926649,-0.28512868460556245,-0.648716022392026,-0.11972741593905745,-0.36760502951233276,-0.9651916731105779,-0.8430490054169418,-0.9215489138998602
2011-01-20,0.3437446764703549,0.2921976085972084,0.32244654453405464,0.26630270351771884,-0.4523272297759704,-0.2993485093252555,-1.1707663492051434,-0.706260254438395,-0.9185809986966211,-1.0178488016321785,-0.9100487131279784,-1.3059799131356993,-1.0559872086161637,-1.3445773946949187
2011-01-21,0.2537302943019944,0.30766050835791164,0.30232064142024306,0.3113608595610935,-0.4291108530488142,-0.2732926617651083,0.6568848505816983,-0.2088047765856994,-0.592696582545253,-0.26245518203297935,-0.49105124658230626,-1.0968089912605836,-1.1188396467843442,-0.8618497900916455
2011-01-24,0.3115966828387974,0.32003082816647416,0.369406985132949,0.3628558950392366,-0.42463771326448135,-0.2682724361844527,0.7392874316074479,0.40645378436710045,-0.2577792686479917,0.3937936173849264,-0.06110518348447033,-0.48065067787436294,-0.9277163213350129,0.12645698140770464
2011-01-25,0.3630334726492894,0.31075308831005133,0.3526353992047728,0.30814241984370955,-0.45932153021194433,-0.3071982452289824,-0.7952755327498878,0.0975499592567802,-0.5026172835937165,-0.28193040334830566,-0.437833009792605,-0.44958150071333175,-0.7885507169909025,0.027002232891607244
2011-01-26,0.2890930872967077,0.32621598807075514,0.3392181304622302,0.3725112141913879,-0.43390180239972576,-0.27866956650019215,0.9283236263630416,0.13526474028032068,-0.10847310129923629,0.4528237934071777,0.05993781137102396,0.37610171139850024,-0.3835084620416191,1.1797355480687772
2011-01-27,0.3469594758335112,0.555066904529169,0.3828242538754904,0.559180717799655,-0.07587288176361355,0.12314795601212793,2.649718389540143,1.8705955407994892,0.7486070558403288,1.4795262430918485,1.0989316854728928,0.7890785022254875,0.042703426154828084,1.498550527694532
2011-01-28,0.5141290427176075,0.508678205247058,0.5538944303428912,0.5430885192127347,-0.2635361132654812,-0.08746736136156773,-0.22673035370259756,1.4486323328134194,0.8432554469852032,1.2837086299037384,0.9821094646325322,1.0002396436168357,0.4067037301598275,1.4932088762257418
2011-01-31,0.520558641443919,0.5457891646727472,0.5840832850136083,0.5784913561039575,-0.2688229986806834,-0.09340085744777403,0.46235883000729316,1.319672217018155,1.2150130032509323,1.4391161266005486,1.1467485875554753,1.2821585200296794,0.75598951691624,1.6436170913677706
2011-02-01,0.5623510331649432,0.5581594844813091,0.6075635053130557,0.5527438383648859,-0.3605529779521891,-0.19634983974086873,-0.3531332523928125,1.532500774490867,1.1323719189398571,1.0542531097976515,0.9471659993177236,1.3570350744691217,1.0171642768716267,1.4894672555734954
2011-02-09,0.5141290427176075,0.5798075441462951,0.5572487475285272,0.6138941929951809,-0.20044202668549477,-0.016656574596899718,0.8047375628185737,1.474962376099213,1.1207186574434176,1.3990388424067182,1.2389143068408315,1.566794458437078,1.2706096979887072,1.6087971184032868
2011-02-10,0.6105730236122789,0.5612520644334504,0.6209807740555972,0.6267679518647161,-0.31842807624894165,-0.1490728666728818,0.15616092842284718,0.366524159982654,1.5752056057031545,1.4653931049362727,1.2979180071530954,1.7476372058579113,1.5079662419711308,1.6899507016587214
2011-02-11,0.607358224249122,0.6045481837634206,0.6411066771694093,0.5817097958213415,-0.30488479162127363,-0.13387317535716334,-0.5989811935313317,0.19938027704725642,1.1506078748383237,0.6874651834652886,0.9254340599663443,1.6027995869899183,1.6114277898637264,1.2866077567875387
2011-02-14,0.5784250299807214,0.585992704050576,0.6310437256125038,0.6364232710168686,-0.24171222057198988,-0.06297430510763972,0.7113993080915391,0.3081281044600098,1.141503587546672,1.1236473848299295,1.1995221865386914,1.7153602656236007,1.7229714851847207,1.3788335720207474
2011-02-15,0.6491506159701479,0.6385665632369685,0.7014843865108445,0.6557339093211717,-0.17173663069263004,0.015559624809826563,0.2384169261813622,0.5737136415189514,1.4925707903008654,1.2581853910241112,1.292022692111823,1.725587237971838,1.801201688041051,1.3087287261271061
2011-02-16,0.6491506159701479,0.6169185035719836,0.6612325802832214,0.6686076681907068,-0.27985777401348866,-0.10578523711696397,0.15377898558823755,0.2857044546534975,1.2341604258903156,1.3527191875471642,1.3549875141862953,1.6698658966586994,1.8322818990721215,1.1636101487259796
2011-02-17,0.6587950140596146,0.6416591431891098,0.6712955318401269,0.7072289447993136,-0.20725562429512956,-0.024303506878333943,0.4836269513996286,0.4305790472372809,0.5556981367122081,1.6125108924119664,1.5409720848513502,1.873494728866002,1.9300124404876764,1.45038561729704
2011-02-18,0.6845134089648601,0.6169185035719836,0.6847128005826689,0.6171126327125649,-0.34670902569869666,-0.18081270775054287,-1.1543608954273799,0.17778940352296613,0.2597038198961528,0.05032085847727279,0.754394586769198,1.3963619194602919,1.814719247874519,0.6473771177669653
2011-02-21,0.607358224249122,0.632381403332688,0.6645868974688568,0.6750445476254742,-0.34446951965546907,-0.1782992997042256,0.7446731262085509,0.19220739689005473,0.3460148123486918,0.64415981810693,1.0609879351107838,1.4722711139918567,1.7665652224709127,0.8517725275693282
2011-02-22,0.6748690108753923,0.6385665632369685,0.6343980427981386,0.5688360369518063,-0.2501427162709073,-0.07243588963346834,-1.372866215309105,-0.5151904898613994,0.025200630326752755,-0.4505712579892471,0.299922358638009,0.42709896495613,1.3391888187637466,-0.7057444811972042
2011-02-23,0.5494918357123202,0.5581594844813091,0.6075635053130557,0.5752729163865731,-0.3594492010466435,-0.19511106578706455,0.07328981776911858,-0.5491191152089655,-0.19205395415961793,-0.37230889682361545,0.33759023073620503,-0.11264302516365017,0.8501461594504933,-1.200791814542199
2011-02-24,0.5623510331649432,0.5117707851991983,0.6008548709417862,0.559180717799655,-0.37480964653744386,-0.21235016518951763,-0.22553065433818736,-0.8448756481831369,-0.3051787209351901,-0.5301644898348984,0.22686070358287452,-0.5648919088329492,0.3530816864413847,-1.5149767723021708
2011-02-25,0.5559214344386317,0.555066904529169,0.6209807740555972,0.6010204341256445,-0.3809477135095455,-0.21923894629514035,0.5454921331761747,-0.11814827161710947,0.03739055857900694,0.07744117747655925,0.49010425714012223,-0.5145790464552432,0.04073319565652989,-1.0562885265665323
2011-02-28,0.607358224249122,0.5767149641941542,0.64781531154068,0.6364232710168686,-0.3762684962208299,-0.21398743897302813,0.4528882170667416,-0.24225442217331017,-0.039657895290965674,0.5062494651666949,0.7013078486431893,-0.18334996130115194,-0.04223158320026288,-0.310964521779937
2011-03-01,0.6298618197912124,0.5767149641941542,0.6746498490257623,0.6171126327125649,-0.3738682790856945,-0.2112936641209346,-0.26286514087612,0.2533041533148552,-0.18989818836495367,0.19341270110655354,0.548139295058043,-0.12490539496330295,-0.07543828159003008,-0.15805346607333387
2011-03-02,0.6009286255228111,0.5365114248163244,0.6008548709417862,0.5623991575170384,-0.3825980606922898,-0.22109113861266969,-0.7270714945946527,-0.1008738045033126,-0.45102818854258125,-0.5309092736419448,0.13659776865466686,-0.5414939396339903,-0.25512572815777657,-0.7680868710189234
2011-03-03,0.5655658325280984,0.5272336849599026,0.580728967827974,0.5141225617562798,-0.3692936981607771,-0.20615959067648612,-0.6550197916500324,-0.2884190692500366,-0.7780045762267784,-0.9802582746969114,-0.1912586798794273,-1.067292283499683,-0.5737690675999386,-1.4321791981082737
2011-03-04,0.5109142433544518,0.49940046539063626,0.5773746506423387,0.5527438383648859,-0.42223358126126426,-0.26557426765770653,0.510827923765171,-0.3030863122993721,-0.2933712898793504,-0.31493095135011184,0.08746029389186606,-1.1006168652246568,-0.7988009861983696,-1.2381823913185455
2011-03-07,0.559136233801788,0.5241411050077623,0.6209807740555972,0.5784913561039575,-0.3701990114046428,-0.2071756279399044,0.33175975377512745,-0.3544155392274829,-0.4128222988990667,0.07532658535666255,0.2666784170809025,-0.6776713011762361,-0.7888684560685724,-0.4200271746418105
2011-03-08,0.5944990267965001,0.5705298042898733,0.6545239459119502,0.6042388738430285,-0.3551115703909433,-0.190242922731609,0.32868503769804724,-0.09980697280508016,0.10223103620052952,0.4366876758306569,0.4429806722980572,-0.1052810777596173,-0.5657744750907138,0.44558089976127496
2011-03-09,0.6202174217017457,0.585992704050576,0.6679412146544922,0.6396417107342525,-0.3109961453758774,-0.14073197609456822,0.4523731425103584,0.4221575399039934,0.21774484396145372,0.8628405418468826,0.6767942327238536,0.5766398224572471,-0.159149446736885,1.314501790333001
2011-03-10,0.6330766191543686,0.5736223842420141,0.6444609943550441,0.5752729163865731,-0.3932874352742797,-0.23308787341305978,-0.8467801380247871,0.33478748236040645,0.02505471688329105,-0.17892757194086664,0.16536799827718393,0.3546919902481466,0.027995441019806222,0.6634580127476284
2011-03-11,0.5494918357123202,0.5272336849599026,0.5907919193848795,0.5430885192127347,-0.4033267258612666,-0.24435501592288045,-0.43883720132900333,-0.08270634809532372,-0.2692657046063698,-0.5546815531986066,-0.06649835464728147,-0.1315541140680893,-0.031134744935432366,-0.22215730325705318
2011-03-14,0.4659070522702718,0.42827112649139926,0.42978469447438483,0.4594090865607533,-0.28161952222178976,-0.10776245532350527,-1.1339655956402428,-0.7141687572585053,-0.7327845485791045,-1.2236291284292597,-0.597572905482443,-0.32040583047484417,-0.14197671128929695,-0.46483592936826834
2011-03-15,0.4401886573650252,0.38188242720928783,0.3291551789053253,0.3596374553218521,-0.18675950516877812,-0.0013006170731318528,-1.390214233991529,-1.4265551880893934,-1.0545114736444934,-1.6540200327923744,-1.1013085888537983,-0.579325898169223,-0.3137923520440632,-0.7746770828620586
2011-03-16,0.3598186732861331,0.33240114797503667,0.38953288824676113,0.3725112141913879,-0.2814838835570808,-0.1076102274193646,0.17224607694262292,-1.5371106132991497,-0.8024087315049023,-1.4336059938661267,-0.9953489066029756,-0.70148382291989,-0.47453502571290684,-0.829023055692013
2011-03-17,0.24087109684937197,0.23034600955439202,0.252005883635713,0.25664738436556644,-0.1675291550077451,0.02028169433629816,-1.6644642778292926,-1.868634444479251,-1.0916261187957084,-1.8231830566836194,-1.4876528139226417,-0.9839391140505284,-0.6885185922940629,-1.136427259301814
2011-03-18,0.2569450936651496,0.24580890931509639,0.31238359297714796,0.2759580226698707,-0.3382338400534804,-0.17130096749016877,0.2756189915353221,-1.588377655236102,-1.155224535915707,-1.5084564887406617,-1.326685782874171,-1.1089049442577015,-0.8784351384532181,-1.1626562928560937
2011-03-21,0.3019522847493301,0.31075308831005133,0.33586381327659603,0.314579299278478,-0.33108154878319934,-0.16327391773842043,0.5591498342549864,-0.8989360794368721,-1.0938299628393595,-0.8884941038808318,-1.0091753528592424,-1.065540103302646,-0.9886460173257767,-0.9505720760056461
2011-03-22,0.3148114822019537,0.2705495489322225,0.31238359297714796,0.2920502212567904,-0.41308811838605075,-0.25531027214522767,-0.3406059944491072,-0.44886828115153843,-1.2756186230036561,-1.047694171707316,-1.1143702554477053,-1.1015860228980245,-1.0757521451497487,-0.9208807806771128
2011-03-23,0.2955226860230192,0.2519940692193779,0.3325094960909607,0.2984871006915577,-0.40275606187388935,-0.24371455707618295,0.08241413235970434,-0.48687238467818783,-1.3740404545095768,-0.9230973679922057,-1.0580185220273617,-1.062477887480184,-1.1190325888642807,-0.7942873326079345
2011-03-24,0.3019522847493301,0.2674569689800817,0.3291551789053253,0.2856133418220214,-0.37745700411312655,-0.2153213069072734,-0.20103208062439815,0.16188529439598676,-1.1979702219268498,-1.0467888168689379,-1.1243609044338916,-0.9680841500437235,-1.1121874445702895,-0.61702449469341
2011-03-25,0.2987374853861744,0.24580890931509639,0.3291551789053253,0.29526866097417437,-0.38553896140960425,-0.22439172516329378,0.13008637997336772,0.09816914395997356,-1.0418688548304431,-0.7964364898028149,-1.0300415354678032,-0.7563114033016043,-1.0275336667679142,-0.2992030838017891
2011-03-28,0.2955226860230192,0.24890148926723715,0.3291551789053253,0.2759580226698707,-0.36676611827691397,-0.20332287601924173,-0.29578701145115494,-0.2719850694021344,-0.804036029721312,-1.0452899920046652,-1.1402669752094265,-0.605038481397743,-0.9138878991482519,-0.1334663943441592
2011-03-29,0.27623388984408465,0.22416084965011157,0.26542315237825387,0.22446298719172786,-0.3227326752052035,-0.15390393809845587,-0.7740560294838578,-0.4598744307489193,-0.6239963507595151,-1.520138553670555,-1.4160403966461934,-0.880665175263505,-0.9423633305790607,-0.6412854854487259
2011-03-30,0.2247971000335929,0.19632763008084525,0.2687774695638898,0.230899866626496,-0.4281448737425813,-0.27220853869779005,0.0849458559697112,-0.4588015776469555,-0.6488753532472313,-1.3195183573004134,-1.344785981965332,-1.1073519550220965,-1.0470776388808645,-0.9652396584025018
2011-03-31,0.2312266987599047,0.19632763008084525,0.25536020082134836,0.20515234888742473,-0.42768932414827937,-0.27169727326973836,-0.3999162100356378,-0.5437165916897427,-0.27122322750898953,-1.5492103343960952,-1.48387750409029,-1.4153459430817261,-1.2333674432653283,-1.3546564335981939
2011-04-01,0.21836750130728197,0.19323505012870448,0.25536020082134836,0.230899866626496,-0.44816071627696846,-0.29467241185048004,0.37944942900134987,-0.43872326510368687,-0.24075981067693752,-0.734459470434966,-1.1834560560698408,-1.2973359973612593,-1.3129304574702778,-1.0314801474215358
2011-04-06,0.2312266987599047,0.18086473032014144,0.2452972492644426,0.21802610775696052,-0.41946769817583224,-0.2624701042091996,-0.20607015869150627,-0.400274542107754,-0.464229941216543,-0.9269028311364933,-1.2621986238683476,-1.2734998117489127,-1.3569578584197315,-0.9339815475437625
2011-04-07,0.2247971000335929,0.19942021003298546,0.27213178674952515,0.2502105049307991,-0.4054228930396984,-0.24670755409469244,0.47486670493814953,0.14309257171702985,-0.22523696697779222,-0.03061309462025936,-0.8834997886814128,-0.8855000502128335,-1.2395718050847666,-0.3082186813307796
2011-04-08,0.24087109684937197,0.22416084965011157,0.27884042112079527,0.27273958295248674,-0.40051962151779913,-0.24120458966479588,0.3244397945614549,0.248351429930505,-0.15357772147495577,0.44682064137277494,-0.6310323172955493,-0.20219154017620547,-0.9028939482487535,0.6440422457158066
2011-04-11,0.2923078866598634,0.24580890931509639,0.30232064142024306,0.2502105049307991,-0.3990761722345869,-0.23958459982201438,-0.3459422001145104,0.2725284564804522,-0.19707695858750018,-0.09869999603474375,-0.8035725118433222,-0.053095215590415135,-0.6220552954152115,0.6128098676967887
2011-04-12,0.2569450936651496,0.23034600955439202,0.30232064142024306,0.2759580226698707,-0.4106442332003288,-0.2525674884368987,0.3725346376912883,0.26948936896800263,-0.12520363837336898,0.464121950141007,-0.5093410308385485,0.43101392638684644,-0.2517442603198178,1.1355792091063834
2011-04-13,0.27623388984408465,0.2396237494108154,0.3291551789053253,0.2920502212567904,-0.37316230747024753,-0.21050134889405597,0.2258483683202733,0.462214460652158,0.032164217346882316,0.7626679531910533,-0.3300579868781148,0.9792739429340259,0.20247625286373724,1.6874691415129817
2011-04-14,0.2987374853861744,0.2519940692193779,0.31909222734841924,0.26630270351771884,-0.41515670877314315,-0.2576318607558837,-0.390777066175745,0.07844824780565435,0.15088571207155688,0.04816439245855602,-0.5578219383332992,0.9246679813674465,0.4846384963154082,1.255151465901426
