date,open,high,low,close,volume,outstanding_share,turnover
2013-09-24,4.299848298754243,4.3425266937790985,4.193152311192103,4.2678395024856,19356528.0,9850714660.0,0.0019649871778947663
2013-09-25,4.246500304973172,4.257169903729387,4.129134718654818,4.182482712435888,15688034.0,9850714660.0,0.0015925782586824011
2013-09-26,4.16114351492346,4.16114351492346,3.8837339472618964,3.9050731447743243,16118653.0,9850714660.0,0.0016362927519819157
2013-09-27,3.9157427435305383,3.979760336067822,3.873064348505682,3.9370819410429663,7919523.0,9850714660.0,0.000803954156966719
2013-09-30,3.9370819410429663,4.075786724873748,3.9157427435305383,4.022438731092678,8224070.0,9850714660.0,0.0008348703910179041
2013-10-08,3.990429934824036,4.05444752736132,3.9370819410429663,4.022438731092678,7030084.0,9850714660.0,0.0007136623323936581
2013-10-09,4.00109953358025,4.033108329848892,3.969090737311608,4.033108329848892,6452326.0,9850714660.0,0.0006550109532865101
2013-10-10,4.033108329848892,4.214491508704531,4.011769132336464,4.075786724873748,13293122.0,9850714660.0,0.0013494576240217682
2013-10-11,4.075786724873748,4.193152311192103,4.075786724873748,4.16114351492346,10449175.0,9850714660.0,0.0010607529870325166
2013-10-14,4.203821909948316,4.577257866415806,4.203821909948316,4.459892280097452,60246784.0,9850714660.0,0.006115981030761072
2013-10-15,4.37453549004774,4.417213885072596,4.310517897510456,4.37453549004774,20335684.0,9850714660.0,0.002064386666540598
