date,open,high,low,close,volume,outstanding_share,turnover,r_1,r_5,r_10,rsi_5,rsi_14,K,D,J
2013-02-25,4.249732304262759,4.30206890899506,4.2392649833163,4.281134267102139,3437641.0,9850714660.0,0.00034897376674191473,0.0073891625615764645,-0.0376470588235295,-0.014457831325301415,33.85372044909221,45.58533090423782,26.260418368156163,43.31831561945489,-7.8553761344413005
2013-02-26,4.270666946155679,4.270666946155679,4.1973956995304595,4.21833034142338,4844140.0,9850714660.0,0.000491755183983778,-0.01466992665036655,-0.04275534441805208,-0.04275534441805208,24.970093232534396,41.271381756747495,19.805796153483485,35.48080913079776,-11.544229801145065
2013-02-27,4.21833034142338,4.249732304262759,4.186928378584,4.207863020476919,3640973.0,9850714660.0,0.00036961511176286573,-0.0024813895781639482,-0.047393364928909915,-0.04964539007092211,23.675758553623226,40.58206710878742,15.426086324544514,28.795901528713348,-11.313544083793154
2013-02-28,4.22879766236984,4.30206890899506,4.207863020476919,4.291601588048599,5817668.0,9850714660.0,0.0005905833435236261,0.01990049751243775,0.0073710073710072715,-0.02380952380952389,49.73224735791736,48.056441789072494,21.395168660807393,26.328990572744697,11.527524836932777
2013-03-01,4.31253622994152,4.31253622994152,4.2392649833163,4.291601588048599,4901542.0,9850714660.0,0.0004975823754090954,0.0,0.00985221674876855,-0.033018867924528454,49.732247357917366,48.056441789072494,25.374556884982645,26.010846010157348,24.101978634633248
2013-03-04,4.270666946155679,4.270666946155679,4.145059094798159,4.16599373669108,8529527.0,9850714660.0,0.00086587900415339,-0.029268292682926644,-0.026894865525672218,-0.06352941176470582,27.626914333081444,39.42815769188984,19.3855070591243,23.802399693146334,10.551721791080233
2013-03-05,4.16599373669108,4.2392649833163,4.145059094798159,4.22879766236984,4471594.0,9850714660.0,0.0004539359989948181,0.015075376884422119,0.002481389578163738,-0.0403800475059381,43.36137031658575,44.76788620762988,24.034782483860724,23.879860623384467,24.34462620481324
2013-03-06,4.2392649833163,4.291601588048599,4.186928378584,4.291601588048599,6736776.0,9850714660.0,0.0006838870307913274,0.01485148514851465,0.01990049751243775,-0.02843601895734599,55.46435320861317,49.556786783369,45.189854989240374,30.98319207866977,73.60318081038159
2013-03-07,4.31253622994152,4.35440551372736,4.26019962520922,4.291601588048599,10526317.0,9850714660.0,0.0010685840939788221,0.0,0.0,0.0073710073710072715,55.46435320861317,49.556786783369006,53.45990332616014,38.47542916116656,83.42885165614729
2013-03-08,4.281134267102139,4.31253622994152,4.2392649833163,4.26019962520922,4323750.0,9850714660.0,0.0004389275447757209,-0.007317073170731609,-0.007317073170731609,0.0024630541871922943,47.52959298535893,47.18441836924682,53.97326888410673,43.641375735479954,74.63705518136027
2013-03-11,4.2392649833163,4.249732304262759,4.21833034142338,4.22879766236984,3160925.0,9850714660.0,0.0003208828099381776,-0.0073710073710072715,0.015075376884422119,-0.012224938875305458,40.31944169690225,44.8711253930719,49.31551258940455,45.53275468678815,56.881028394637354
2013-03-12,4.21833034142338,4.58468657454948,4.12412445290524,4.4590787231919595,23408932.0,9850714660.0,0.0023763689039796023,0.054455445544554344,0.054455445544554344,0.0570719602977666,75.03497116473218,60.258445620057124,57.1194326353606,49.39498066964563,72.56833656679055
2013-03-13,4.3962747975131995,4.52188264887072,4.3439381927809,4.417209439406119,18712668.0,9850714660.0,0.0018996254227101935,-0.009389671361502419,0.02926829268292685,0.04975124378109449,66.27348021173655,57.135858143860624,59.291742969028256,52.69390143610651,72.48742603487175
2013-03-14,4.406742118459659,4.678892463067619,4.36487283467382,4.58468657454948,39570224.0,9850714660.0,0.004016990174396139,0.037914691943128055,0.06829268292682938,0.06829268292682938,78.70568174621502,64.9580671589582,67.20078462086163,57.52952916435822,86.54329553386845
2013-03-15,4.553284611710099,4.553284611710099,4.417209439406119,4.48001336508488,17366456.0,9850714660.0,0.0017629640690455244,-0.022831050228310387,0.05159705159705173,0.043902439024390484,61.107712017089895,57.85215951514333,66.18417087931661,60.414409736011024,77.72369316592778
2013-03-18,4.4590787231919595,4.469546044138419,4.3334708718344395,4.37534015562028,13303049.0,9850714660.0,0.0013504653681644658,-0.023364485981308487,0.0346534653465346,0.05025125628140699,47.75942386335401,51.75505144720194,59.217120208852606,60.01531322695823,57.62073417264136
2013-03-19,4.3858074765667405,4.42767676035258,4.291601588048599,4.32300355088798,9251983.0,9850714660.0,0.000939219469788195,-0.011961722488038317,-0.030516431924882615,0.022277227722772183,42.02235625665144,48.97572306780254,51.42776567382627,57.15279737591425,39.97770226965031
2013-03-20,4.31253622994152,4.406742118459659,4.291601588048599,4.406742118459659,10493712.0,9850714660.0,0.001065274181842965,0.019370460048426092,-0.0023696682464454657,0.02682926829268298,53.25320805814019,53.29722279801808,51.26630919135588,55.190634647728125,43.4176582786114
2013-03-21,4.3962747975131995,4.4590787231919595,4.36487283467382,4.4486114022455,11720358.0,9850714660.0,0.001189797735954317,0.00950118764845613,-0.029680365296803637,0.036585365853658666,58.301584226062694,55.33420568567088,53.67439480681589,54.68522136742405,51.65274168559958
2013-03-22,4.4486114022455,4.4486114022455,4.37534015562028,4.3962747975131995,6823244.0,9850714660.0,0.0006926648710785011,-0.011764705882352981,-0.01869158878504687,0.03194103194103193,49.88410411902353,52.26550506184064,52.135131129072235,53.835191287973444,48.7350108112698
2013-03-25,4.3962747975131995,4.4486114022455,4.3858074765667405,4.406742118459659,6453152.0,9850714660.0,0.0006550948050707216,0.0023809523809523486,0.007177033492822869,0.04207920792079192,51.629998053829,52.82894946460239,44.66666399595809,50.779015523968326,32.441960939937616
2013-03-26,4.3858074765667405,4.3858074765667405,4.291601588048599,4.30206890899506,6636408.0,9850714660.0,0.0006736981253703272,-0.023752969121140024,-0.004842615012106472,-0.03521126760563372,35.96745997265815,46.870868245722384,30.678676898206362,44.07890264871435,3.8782253971903913
2013-03-27,4.30206890899506,4.3439381927809,4.26019962520922,4.291601588048599,6091109.0,9850714660.0,0.0006183418371393574,-0.0024330900243310733,-0.026128266033254206,-0.02843601895734599,34.65339793214548,46.3084244465525,24.023879836899436,37.393895044776045,-2.716150578853785
2013-03-28,4.26019962520922,4.26019962520922,4.1345917738516995,4.145059094798159,9205127.0,9850714660.0,0.0009344628605859953,-0.03414634146341459,-0.06823529411764713,-0.09589041095890416,21.138394725631102,39.21382251953728,17.057586557932947,30.61512554916168,-10.057491424524521
2013-03-29,4.1345917738516995,4.186928378584,4.12412445290524,4.15552641574462,5126803.0,9850714660.0,0.000520449853330743,0.0025252525252527054,-0.05476190476190463,-0.07242990654205607,23.792097705237737,39.92183567840151,14.496724371955345,25.24232515675957,-6.994477197653104
2013-04-01,4.15552641574462,4.1973956995304595,4.1345917738516995,4.1345917738516995,3494049.0,9850714660.0,0.0003547000517828419,-0.005037783375315006,-0.06175771971496434,-0.05502392344497614,21.94589256266393,38.94482144281163,10.70614958130355,20.396933298274234,-8.675417852637821
2013-04-02,4.145059094798159,4.16599373669108,4.06132052722648,4.09272249006586,5378703.0,9850714660.0,0.0005460216020509521,-0.010126582278480876,-0.04866180048661796,-0.05326876513317181,18.380244228778196,36.9947728523071,9.769012001570827,16.854292866039767,-4.401549727367055
2013-04-03,4.09272249006586,4.10318981101232,4.06132052722648,4.082255169119399,2786662.0,9850714660.0,0.000282889322874773,-0.00255754475703343,-0.048780487804878016,-0.07363420427553445,17.49211219390193,36.50268212152326,8.314476469515663,14.007687400531733,-3.0719453925164757
2013-04-08,4.05085320628002,4.05085320628002,3.9566473177618793,4.019451243440639,4817260.0,9850714660.0,0.0004890264479551984,-0.015384615384615394,-0.03030303030303032,-0.09647058823529421,12.8391950614499,33.613625151607366,9.79830346194661,12.604559421003358,4.185791543833112
2013-04-09,4.0089839224941795,4.0717878481729395,3.9985166015477196,4.0717878481729395,2855836.0,9850714660.0,0.000289911554498321,0.013020833333333379,-0.020151133501259598,-0.07380952380952382,31.75015245705991,38.01625883784901,15.475291738858704,13.561470193621808,19.3029348293325
2013-04-10,4.0717878481729395,4.11365713195878,4.05085320628002,4.10318981101232,3051551.0,9850714660.0,0.00030977965612903055,0.00771208226221091,-0.007594936708860657,-0.0688836104513063,41.301800801401704,40.563233963163256,22.929473771851775,16.6841380530318,35.42014520949173
2013-04-11,4.09272249006586,4.11365713195878,4.04038588533356,4.05085320628002,2611099.0,9850714660.0,0.00026506696114168024,-0.012755102040816368,-0.01023017902813307,-0.05839416058394164,31.978104491229658,37.77705834181561,25.631143434108125,19.66647318005724,37.5604839422099
2013-04-12,4.05085320628002,4.10318981101232,4.019451243440639,4.06132052722648,2306690.0,9850714660.0,0.0002341647362263562,0.0025839793281653397,-0.005128205128205059,-0.053658536585365756,35.611933789798556,38.68417505792735,31.580182579260523,23.637709646458333,47.4651284448649
2013-04-15,4.04038588533356,4.04038588533356,3.9671146387083396,3.9775819596547994,2518363.0,9850714660.0,0.0002556528218430804,-0.020618556701030976,-0.010416666666666637,-0.040404040404040394,23.21183273105646,34.367624640662484,23.952005777478053,23.74247502346491,24.371067285504346
2013-04-16,3.9671146387083396,4.0089839224941795,3.9252453549224997,3.9880492806012597,2124099.0,9850714660.0,0.00021562892371912435,0.0026315789473684973,-0.02056555269922873,-0.04030226700251898,27.174028935391433,35.33889755789997,24.663656025565075,24.0495353574983,25.891897361698625
2013-04-17,3.9985166015477196,4.019451243440639,3.9775819596547994,4.0089839224941795,1601730.0,9850714660.0,0.00016260038538158206,0.005249343832020926,-0.022959183673469507,-0.030379746835443058,35.495017849660286,37.33624782356276,31.25725216519148,26.45210762672936,40.86754124211571
2013-04-18,3.9985166015477196,4.06132052722648,3.9880492806012597,4.0089839224941795,2285775.0,9850714660.0,0.00023204154001959487,0.0,-0.010335917312661577,-0.02046035805626614,35.495017849660286,37.33624782356275,35.65298292494242,29.51906605946705,47.92081665589316
2013-04-19,4.0089839224941795,4.09272249006586,4.0089839224941795,4.082255169119399,2670622.0,9850714660.0,0.0002711094668942527,0.018276762402088746,0.0051546391752576625,0.0,60.30099542674898,44.3179847838063,51.54643306107265,36.86152172666891,80.9162557298801
2013-04-22,4.06132052722648,4.09272249006586,4.04038588533356,4.082255169119399,2395304.0,9850714660.0,0.0002431604287277163,0.0,0.026315789473684188,0.01562500000000001,60.30099542674898,44.3179847838063,62.14206648515946,45.288369979499095,95.8494594964802
2013-04-23,4.082255169119399,4.09272249006586,3.9671146387083396,3.9880492806012597,3073666.0,9850714660.0,0.0003120246709084963,-0.023076923076922985,0.0,-0.02056555269922873,34.019314411209606,38.00416579648602,52.53915543455075,47.70529846451632,62.2068693746196
2013-04-24,3.9775819596547994,4.06132052722648,3.9775819596547994,4.04038588533356,2255185.0,9850714660.0,0.00022893618157040395,0.013123359580052538,0.007832898172323875,-0.0153061224489796,49.349567495145834,42.87342080698597,56.59473107401424,50.6684426676823,68.44730788667812
2013-04-25,4.04038588533356,4.05085320628002,3.9671146387083396,3.9775819596547994,3181742.0,9850714660.0,0.00032299605762816806,-0.01554404145077732,-0.007832898172323764,-0.018087855297157705,36.59544045899485,38.922761440984594,48.146487382676085,49.82779090601356,44.78388033600115
2013-04-26,3.9775819596547994,4.0089839224941795,3.89384339208312,3.9043107130295795,3581817.0,9850714660.0,0.0003636098621904454,-0.01842105263157892,-0.043589743589743546,-0.03865979381443301,26.57817225125123,34.88407502404053,33.852044220029576,44.50254201068557,12.551048638717589
2013-05-02,3.9043107130295795,3.91477803397604,3.8624414292437397,3.88337607113666,2050851.0,9850714660.0,0.00020819311804124474,-0.0053619302949060935,-0.04871794871794861,-0.023684210526315693,24.21126235363191,33.80480151186103,25.59833251032277,38.20113884389798,0.3927198431723582
2013-05-03,3.89384339208312,3.9566473177618793,3.89384339208312,3.9252453549224997,2023509.0,9850714660.0,0.00020541748186217384,0.010781671159029617,-0.015748031496063002,-0.015748031496063002,38.012050606307156,37.9403070640288,26.156464097790927,34.1862472618623,10.09689776964818
2013-05-06,3.9252453549224997,3.9985166015477196,3.9252453549224997,3.9880492806012597,2983272.0,9850714660.0,0.0003028482808576246,0.01600000000000001,-0.012953367875647711,-0.005221932114882436,53.78961815820398,43.629253539070675,35.61946091367878,34.66398514580113,37.53041244943408
2013-05-07,4.0089839224941795,4.0089839224941795,3.9566473177618793,3.9880492806012597,2237086.0,9850714660.0,0.0002270988529475891,0.0,0.0026315789473684973,-0.005221932114882436,53.78961815820398,43.62925353907067,41.92812545760401,37.085365249735425,51.613645873341184
2013-05-08,3.9880492806012597,4.0089839224941795,3.94617999681542,3.9775819596547994,3047333.0,9850714660.0,0.0003093514638459744,-0.0026246719160105745,0.018766756032171556,-0.025641025641025623,50.44591613729386,42.86964432866477,44.61875030506928,39.59649360151337,54.66326371218108
2013-05-09,3.9775819596547994,3.9985166015477196,3.9357126758689596,3.9985166015477196,3580838.0,9850714660.0,0.000363510478538214,0.005263157894736883,0.029649595687331477,-0.020512820512820454,57.11112508625268,44.9345779275822,52.552851080572495,43.915279427866416,69.82799438598464
2013-05-10,4.0089839224941795,4.0717878481729395,3.9880492806012597,4.06132052722648,7030147.0,9850714660.0,0.000713668727868725,0.015706806282722523,0.03466666666666665,0.018372703412073463,71.49083406547979,50.69240860739306,66.70190072038169,51.51081985870484,97.08406244373539
2013-05-13,4.082255169119399,4.10318981101232,4.019451243440639,4.04038588533356,3782592.0,9850714660.0,0.00038399163213605864,-0.0051546391752576625,0.013123359580052538,0.0,62.727804293224615,48.85847644921253,69.1056149730081,57.3757515634726,92.56534179207911
2013-05-14,4.05085320628002,4.05085320628002,3.9775819596547994,3.9985166015477196,2225066.0,9850714660.0,0.00022587863691099952,-0.010362694300518213,0.002624671916010463,0.005263157894736883,48.01434114592213,45.32657994144678,64.91098969215031,59.88749760636517,74.95797386372058
2013-05-15,4.04038588533356,4.082255169119399,4.0089839224941795,4.06132052722648,4067319.0,9850714660.0,0.0004128958294280752,0.015706806282722523,0.02105263157894742,0.04021447721179627,63.89385528960778,51.04340845794747,69.94065979476682,63.23855166916572,83.344876045969
2013-05-16,4.06132052722648,4.10318981101232,4.0299185643871,4.082255169119399,6188242.0,9850714660.0,0.0006282023399914418,0.0051546391752576625,0.02094240837696329,0.05121293800539071,67.97041433348068,52.81453893041796,76.03887123572679,67.50532485801942,93.10596399114152
2013-05-17,4.05085320628002,4.11365713195878,4.04038588533356,4.10318981101232,6285541.0,9850714660.0,0.0006380796944127503,0.0051282051282052765,0.010309278350515544,0.0453333333333334,71.9317206119267,54.58396836916943,82.06512984342574,72.35859318648819,101.47820315730084
2013-05-27,4.1345917738516995,4.17646105763754,4.0717878481729395,4.11365713195878,10048678.0,9850714660.0,0.0010200963429388382,0.0025510204081632304,0.01813471502590671,0.031496062992126005,73.94566344096138,55.48285929311717,79.34776772170413,74.68831803156017,88.66666710199203
2013-05-28,4.11365713195878,4.15552641574462,4.05085320628002,4.145059094798159,6134022.0,9850714660.0,0.0006226981708147458,0.0076335877862594385,0.03664921465968581,0.03937007874015739,79.46971369284745,58.158402722946775,81.88401906084617,77.08688504132218,91.47828709989415
2013-05-29,4.145059094798159,4.145059094798159,4.11365713195878,4.145059094798159,4132345.0,9850714660.0,0.00041949697485197486,0.0,0.02061855670103087,0.04210526315789473,79.46971369284745,58.158402722946775,82.65952147916055,78.94443052060163,90.08970339627837
2013-05-30,4.12412445290524,4.12412445290524,4.0717878481729395,4.10318981101232,4917071.0,9850714660.0,0.0004991588092553683,-0.010101010101009965,0.0051282051282052765,0.02617801047120428,55.12187770327253,53.2129069967208,76.15897923172112,78.01594675764146,72.44504417988045
2013-05-31,4.10318981101232,4.11365713195878,4.05085320628002,4.0717878481729395,4415755.0,9850714660.0,0.0004482674762604483,-0.007653061224489908,-0.007653061224489908,0.0025773195876288312,42.822084718397626,49.79301986141792,66.56212650535792,74.19800667354696,51.29036616897986
2013-06-03,4.06132052722648,4.082255169119399,4.04038588533356,4.05085320628002,3214371.0,9850714660.0,0.0003263084061354793,-0.005141388174807128,-0.015267175572519092,0.002590673575129498,36.107880465441006,47.59684759606596,52.70808433690533,67.03469922799975,24.054854554716485
2013-06-04,4.0299185643871,4.06132052722648,3.9775819596547994,3.9880492806012597,3768311.0,9850714660.0,0.00038254188960539843,-0.015503875968992257,-0.0378787878787878,-0.0026178010471203834,22.73833445161317,41.66039196525656,36.89310885618256,56.98750243739403,-3.295678306240376
2013-06-05,4.0299185643871,4.30206890899506,4.0299185643871,4.249732304262759,24527626.0,9850714660.0,0.0024899336592904622,0.06561679790026224,0.025252525252525127,0.046391752577319395,73.61707604578639,62.5946075949709,52.55239515143343,55.50913334207383,46.63891877015264
2013-06-06,4.249732304262759,4.26019962520922,4.145059094798159,4.17646105763754,10070535.0,9850714660.0,0.0010223151667251725,-0.0172413793103446,0.01785714285714283,0.0230769230769232,59.82775079671881,56.48302292584535,55.46503762783736,55.494434770661684,55.4062433421887
2013-06-07,4.1973956995304595,4.207863020476919,4.0717878481729395,4.09272249006586,6361212.0,9850714660.0,0.0006457614720920157,-0.020050125313283148,0.005141388174807347,-0.0025510204081632304,47.19810952454749,50.42364826280664,48.80464874113894,53.26450609415411,39.8849340351086
2013-06-13,4.0299185643871,4.04038588533356,3.89384339208312,3.91477803397604,6477577.0,9850714660.0,0.0006575743206026435,-0.04347826086956527,-0.03359173126614985,-0.048346055979643754,30.240959734457604,40.48462672029697,34.24583420349432,46.92494879726751,8.887605015947926
2013-06-14,3.91477803397604,3.94617999681542,3.9043107130295795,3.91477803397604,3822792.0,9850714660.0,0.0003880725543216577,0.0,-0.018372703412073463,-0.05555555555555545,30.240959734457604,40.48462672029697,24.539957845064567,39.463285146533195,-5.306696757872686
2013-06-17,3.91477803397604,3.94617999681542,3.88337607113666,3.9043107130295795,2911296.0,9850714660.0,0.00029554160286681167,-0.0026737967914439273,-0.08128078817733976,-0.058080808080808045,29.274273609713262,39.94744793596678,18.026638563376356,32.31773628548092,-10.555556880832768
2013-06-18,3.9357126758689596,3.9357126758689596,3.8624414292437397,3.9043107130295795,2573324.0,9850714660.0,0.0002612322139884214,0.0,-0.06516290726817049,-0.048469387755102136,29.274273609713262,39.94744793596678,15.192362216854068,26.609278262605304,-7.641469874648401
2013-06-19,3.9043107130295795,3.9043107130295795,3.8310394664043597,3.8729087501902,2661342.0,9850714660.0,0.0002701674032653383,-0.00804289544235914,-0.05370843989769823,-0.048843187660668266,25.4594060631063,38.18462821404515,13.091204440865697,22.10325365535877,-4.932893988120448
2013-06-20,3.9043107130295795,3.9043107130295795,3.81010482451144,3.8205721454579,3235452.0,9850714660.0,0.00032844845391146474,-0.013513513513513558,-0.024064171122994665,-0.05684754521963824,20.0233016600976,35.38218427111374,9.436689485399818,17.88106559870579,-7.452062741212124
2013-06-21,3.7158989359932995,3.81010482451144,3.7158989359932995,3.7787028616720595,2742467.0,9850714660.0,0.0002784028463575454,-0.010958904109589124,-0.03475935828877015,-0.05249343832021004,16.500176239120677,33.27801601469032,10.137280169753726,15.299803789055103,-0.18776706884902694
2013-06-24,3.7682355407255996,3.7682355407255996,3.48561787517118,3.5379544799034797,4921439.0,9850714660.0,0.0004996022288600125,-0.06371191135734068,-0.09383378016085789,-0.1674876847290639,7.285972609323906,24.321506001001538,9.173645717033875,13.25775109838136,1.0054349543389023
2013-06-25,3.52748715895702,3.5693564427428597,3.2762714562419797,3.4751505542247196,4560871.0,9850714660.0,0.0004629989962575974,-0.01775147928994084,-0.1099195710455764,-0.1679197994987469,6.163599918818065,22.611788337100748,14.791562898113904,13.769021698292208,16.836645297757297
2013-06-26,3.48561787517118,3.54842180084994,3.4123466285459596,3.52748715895702,3806484.0,9850714660.0,0.00038641703991860424,0.015060240963855474,-0.08918918918918924,-0.13810741687979547,19.138914366875298,27.20422869378895,22.36104193207594,16.633028442886786,33.817068910454246
2013-06-27,3.5379544799034797,3.59029108463578,3.4332812704388793,3.4542159123317995,3806242.0,9850714660.0,0.0003863924731731088,-0.020771513353115823,-0.0958904109589042,-0.11764705882352951,15.409966604835006,24.970130558632704,23.76152795471728,19.009194946830284,33.26619397049127
2013-06-28,3.4542159123317995,3.54842180084994,3.39141198665304,3.49608519611764,2905506.0,9850714660.0,0.00029495382825351274,0.012121212121212215,-0.07479224376731294,-0.10695187165775404,25.74405545634596,28.579531745924427,26.952129747589307,21.656839880416626,37.542709481934665
2013-07-01,3.49608519611764,3.5379544799034797,3.4542159123317995,3.5379544799034797,2360407.0,9850714660.0,0.00023961784311799363,0.011976047904191581,0.0,-0.09383378016085789,35.5813294070218,32.097342105856356,31.856975387281764,25.056885049371672,45.45715606310195
2013-07-02,3.5379544799034797,3.5379544799034797,3.4751505542247196,3.5170198380105595,2071488.0,9850714660.0,0.0002102880929453295,-0.005917159763313654,0.012048192771084302,-0.0991957104557641,32.86052076570118,31.26805430723053,34.01576136929895,28.0431771560141,45.960929795868644
2013-07-03,3.5170198380105595,3.52748715895702,3.4123466285459596,3.4542159123317995,3339460.0,9850714660.0,0.00033900687566966844,-0.01785714285714287,-0.020771513353115823,-0.10810810810810824,25.537562774215743,28.859118618462247,33.7882853573104,29.95821322311287,41.44842962570546
2013-07-04,3.5065525170640996,3.5170198380105595,3.4018793075994997,3.4751505542247196,5523689.0,9850714660.0,0.0005607399250360583,0.0060606060606061074,0.0060606060606061074,-0.09041095890410963,31.86424380729676,30.77363593531763,36.00070087650481,31.972375774243517,44.05735108102739
2013-07-05,3.4646832332782598,3.52748715895702,3.4542159123317995,3.5170198380105595,6070465.0,9850714660.0,0.0006162461516269318,0.012048192771084302,0.005988023952095727,-0.06925207756232687,43.80147530101332,34.56639771971105,49.55602280655873,37.833591451681926,73.00088551631234
2013-07-08,3.49608519611764,3.49608519611764,3.32860806097428,3.3390753819207397,4991475.0,9850714660.0,0.0005067119668249532,-0.05059523809523804,-0.05621301775147928,-0.05621301775147928,22.686389184760998,27.63632299358818,34.37068187103914,36.679288258134335,29.753469096848747
2013-07-09,3.3390753819207397,3.4332812704388793,3.2972060981349,3.3495427028672,4224338.0,9850714660.0,0.00042883568815097525,0.0031347962382446046,-0.04761904761904748,-0.036144578313252906,25.333022539610255,28.54384919994618,28.866168866407065,34.07491512755858,18.44867634410403
2013-07-10,3.3495427028672,3.4332812704388793,3.32860806097428,3.42281394949242,4008926.0,9850714660.0,0.00040696803616479946,0.021874999999999967,-0.009090909090908969,-0.029673590504451012,42.54325988770399,34.71588962801194,35.91077924427138,34.68686983312952,38.3585980665551
2013-07-11,3.4332812704388793,3.5588891217964,3.42281394949242,3.52748715895702,7969111.0,9850714660.0,0.0008089881064527759,0.030581039755351654,0.015060240963855474,0.02121212121212131,59.29658753867291,42.37357417057378,53.273852829514254,40.88253083192443,78.05649682469391
2013-07-12,3.54842180084994,3.54842180084994,3.4542159123317995,3.48561787517118,5004155.0,9850714660.0,0.0005079991830765303,-0.01186943620178038,-0.008928571428571308,-0.0029940119760478636,51.75167036745517,40.33549054822752,59.51590188634285,47.09365451673057,84.36039662556743
2013-07-15,3.52748715895702,3.5693564427428597,3.5065525170640996,3.54842180084994,5363601.0,9850714660.0,0.0005444885153134666,0.01801801801801803,0.06269592476489036,0.00295857988165689,61.045309513254445,44.63701449974149,70.44649869345938,54.877935908973505,101.58362426243112
2013-07-16,3.5379544799034797,3.5588891217964,3.48561787517118,3.5588891217964,4930322.0,9850714660.0,0.0005005039908444572,0.002949852507374591,0.062499999999999944,0.011904761904761996,62.54822543801183,45.34426850449611,79.01561451358832,62.92382877717845,111.19918598640804
2013-07-17,3.54842180084994,3.54842180084994,3.48561787517118,3.5065525170640996,3343089.0,9850714660.0,0.00033937527533662215,-0.014705882352941227,0.024464831804281273,0.015151515151515204,50.39610832447352,42.42589034609869,78.31810198341785,68.05525317925826,98.84379959173702
2013-07-18,3.48561787517118,3.49608519611764,3.4437485913853396,3.4646832332782598,2836612.0,9850714660.0,0.00028796002096359574,-0.011940298507462652,-0.017804154302670634,-0.0030120481927710437,42.197760237877596,40.197005956070626,72.72488850176575,69.61179828676076,78.95106893177572
2013-07-19,3.4646832332782598,3.49608519611764,3.4018793075994997,3.4018793075994997,3744474.0,9850714660.0,0.0003801220651741018,-0.018126888217522667,-0.02402402402402408,-0.03273809523809518,32.33491273476004,37.05251592299004,61.30377182168998,66.84245613173718,50.22640320159559
2013-07-22,3.4123466285459596,3.4332812704388793,3.36001002381366,3.4018793075994997,3696685.0,9850714660.0,0.00037527074203162433,0.0,-0.0412979351032449,0.018808777429467096,32.334912734760024,37.052515922990025,51.01410875069187,61.56634033805541,29.909645575964788
2013-07-23,3.4123466285459596,3.48561787517118,3.39141198665304,3.48561787517118,5329781.0,9850714660.0,0.0005410552618727462,0.024615384615384674,-0.020588235294117616,0.040624999999999974,54.493604544214236,43.84534076058543,54.00940583379461,59.04736216996848,43.933493161446876
2013-07-24,3.4646832332782598,3.4751505542247196,3.3809446657065796,3.4123466285459596,5102495.0,9850714660.0,0.0005179822151096598,-0.021021021021021116,-0.026865671641791062,-0.0030581039755352563,40.12261270745674,39.79837004860328,44.33960388919637,54.14477607637778,24.72925951483353
2013-07-25,3.42281394949242,3.4332812704388793,3.3809446657065796,3.4123466285459596,3400647.0,9850714660.0,0.00034521830317639106,0.0,-0.015105740181268933,-0.0326409495548962,40.12261270745674,39.79837004860329,37.89306925946421,48.72754047073993,16.224126836912774
2013-07-26,3.37047734476012,3.4123466285459596,3.37047734476012,3.3809446657065796,2545373.0,9850714660.0,0.000258394754883703,-0.009202453987730067,-0.006153846153846201,-0.03003003003003013,34.10054342591536,38.05261348721088,28.77081810280066,42.07529968142685,2.161854945548285
2013-07-29,3.37047734476012,3.37047734476012,3.3181407400278196,3.3390753819207397,2699783.0,9850714660.0,0.0002740697597264481,-0.012383900928792534,-0.018461538461538474,-0.058997050147492694,27.277101353884447,35.79786090286164,22.21084843217016,35.453815931674626,-4.27508656683878
2013-07-30,3.3390753819207397,3.37047734476012,3.2972060981349,3.3390753819207397,2875972.0,9850714660.0,0.0002919556701483017,0.0,-0.04204204204204211,-0.06176470588235297,27.277101353884447,35.79786090286164,21.824776147762545,30.9108026703706,3.6527231025464317
2013-07-31,3.3495427028672,3.39141198665304,3.3390753819207397,3.3495427028672,1907698.0,9850714660.0,0.00019366087292594465,0.0031347962382446046,-0.018404907975460003,-0.044776119402984975,32.54926554036294,36.88222581007763,23.321780589736466,28.38112864349256,13.203084482224284
2013-08-01,3.32860806097428,3.4123466285459596,3.32860806097428,3.4018793075994997,4138242.0,9850714660.0,0.00042009561162134,0.015624999999999918,-0.0030674846625766456,-0.018126888217522667,53.58161500616891,42.14396492750475,34.06637224500947,30.276209843998195,41.64669704703202
2013-08-02,3.4018793075994997,3.42281394949242,3.37047734476012,3.39141198665304,3867438.0,9850714660.0,0.0003926048143191268,-0.0030769230769230353,0.003095975232198232,-0.0030769230769230353,49.70675077563736,41.400605240308295,39.377581496672974,33.31000039488979,51.51274370023934
2013-08-05,3.39141198665304,3.4542159123317995,3.36001002381366,3.4437485913853396,5781881.0,9850714660.0,0.0005869504091391477,0.01543209876543202,0.03134796238244512,0.012307692307692271,65.36233590622379,46.483445339360735,53.70270138993884,40.10756739323948,80.89296938333754
2013-08-06,3.4542159123317995,3.4646832332782598,3.39141198665304,3.4437485913853396,4120130.0,9850714660.0,0.0004182569632973208,0.0,0.03134796238244512,-0.012012012012012104,65.36233590622379,46.483445339360735,64.96846759329253,48.3945341265905,98.11633452669659
2013-08-07,3.4437485913853396,3.4646832332782598,3.4123466285459596,3.4332812704388793,3897060.0,9850714660.0,0.0003956119057863361,-0.0030395136778116377,0.02499999999999979,0.006134969325153291,59.56776919015158,45.56667610763042,70.39564506219493,55.72823777179198,99.73045964300081
